0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298
Episode,4
Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Neighbor_8,Neighbor_9,Neighbor_10,Neighbor_11,Neighbor_12,Neighbor_13,Neighbor_14,Neighbor_15,Average Attention Score
0.3333372473716736,0.3335486650466919,0.0,0.0,0.3331140875816345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24993960559368134,0.25008344650268555,0.2500459849834442,0.0,0.0,0.2499309927225113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2500368058681488,0.2500673532485962,0.24992600083351135,0.0,0.0,0.24996992945671082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3334818184375763,0.33328232169151306,0.0,0.0,0.0,0.33323583006858826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2499701976776123,0.0,0.0,0.0,0.24990196526050568,0.25000879168510437,0.0,0.0,0.25011903047561646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2000740021467209,0.0,0.0,0.1997746229171753,0.19997557997703552,0.19999317824840546,0.0,0.0,0.20018260180950165,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.20008808374404907,0.0,0.0,0.19998307526111603,0.2000425010919571,0.19990713894367218,0.0,0.0,0.19997923076152802,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2500518560409546,0.0,0.0,0.2500995397567749,0.2498999685049057,0.0,0.0,0.0,0.2499486804008484,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.24978241324424744,0.0,0.0,0.0,0.250017911195755,0.25017625093460083,0.0,0.0,0.25002342462539673,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.19994567334651947,0.0,0.0,0.19998377561569214,0.2001451700925827,0.19996170699596405,0.0,0.0,0.1999637484550476,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.20005400478839874,0.0,0.0,0.20019637048244476,0.19997714459896088,0.19994106888771057,0.0,0.0,0.19983141124248505,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499239593744278,0.0,0.0,0.2500152885913849,0.24996119737625122,0.0,0.0,0.0,0.25009962916374207
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33334073424339294,0.0,0.0,0.0,0.3333463966846466,0.33331286907196045,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501850426197052,0.0,0.0,0.25002753734588623,0.250019907951355,0.24976755678653717,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500093877315521,0.0,0.0,0.2500589191913605,0.24982692301273346,0.25010475516319275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333210051059723,0.0,0.0,0.3331573009490967,0.33352166414260864
